segment,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly,channel
1676,1,5,438,88,0.29574060283544606,0.1373773185474598,0.37064355873022375,-0.6541336143667154,0.952107454105226,1,1,1,3,12,0.0013726524590145753,0.00018014644390892885,2191,443,0.00031393400034469203,0.0015519105169780525,0,CADC0888
1550,0,5,200,41,0.2782901610921112,0.07684505886289972,0.27714473232348424,-1.216685099496505,0.6370195938159108,1,1,1,1,7,0.0026923660229099247,0.00038008931546944,1000,205,0.0003840247293800396,0.001873314657247026,0,CADC0888
1682,0,5,222,45,0.059088649281719446,0.006043400959273486,0.07544411568245724,-0.9196412648160306,0.8401518289041823,1,1,1,2,5,0.000279522215489397,0.0002387099776040551,1111,227,2.7035937114661445e-05,0.00013222182531131318,0,CADC0888
1090,1,5,225,46,0.31999173853420426,0.1746545575393512,0.41789775294572834,-0.76045626574828,0.9178191205444659,1,1,1,2,9,0.005956124307828641,0.0008848905679578326,1125,230,0.0007762424779526274,0.0037968382073771552,0,CADC0888
1075,1,5,45,10,0.9563576377089991,0.016017631465745884,0.1265455939858102,-1.4387021882768387,0.16389293021624102,1,1,1,1,0,0.007000078846960342,0.002728311910731742,225,50,0.0003559473659053865,0.0016017631465744984,0,CADC0888
1045,1,5,55,12,0.8363844526857874,0.015927226031160084,0.12619642060365607,-1.370934769454158,0.04804191216187147,1,1,1,1,0,0.004638977883404921,0.0009785088328886117,275,60,0.0002895859278391868,0.0013272688359299734,0,CADC0888
1584,0,5,170,35,0.2214986098503578,0.045441163986001405,0.210825263481953,-1.38942000218833,0.3967922654045975,1,1,1,2,2,0.001865255102927377,0.0004838886909462093,852,175,0.0002658826711842214,0.001291621474231977,0,CADC0888
1635,1,5,299,60,0.19550860616308058,0.08763509836013411,0.29602641384102013,-0.2059549766448544,1.1885124054429532,1,1,1,2,4,0.0022935646220368527,0.0003420241186159474,1497,304,0.00029268008953205275,0.0014393641210597105,0,CADC0888
1654,1,5,317,64,0.23551477259004872,0.10930181397166779,0.3295111273700811,-0.4948318348493048,1.0525607467648235,1,1,1,1,8,0.002141984320781872,0.00017935284357533976,1585,322,0.00034425369769083836,0.0016945808556297183,0,CADC0888
1592,0,5,251,51,0.2324277378292335,0.11517473723595154,0.3393678730950849,-0.394959425590929,1.1087281296489775,1,1,1,1,6,0.003804956049202009,0.00038287095318100705,1256,256,0.000458271742615955,0.002246658919905613,0,CADC0888
1669,1,5,400,81,0.24227090618386968,0.11457233759420934,0.3384848100721713,-0.1565397982349549,1.188448089841899,1,1,1,2,9,0.001728269919234061,0.00020179280827138755,2000,405,0.00028643084398546106,0.0014144733036321295,0,CADC0888
1650,1,5,338,68,0.2313511964031234,0.11128632653385093,0.33167308634868586,-0.14331742902320832,1.1629731678654147,1,1,1,1,5,0.0022011079796756873,0.0003189220529186737,1691,343,0.00032952894546249903,0.0016236052225426134,0,CADC0888
1691,1,5,400,81,0.2660158234968714,0.11986350463569476,0.3457667426578964,-0.7081733958098513,0.9537151702667424,1,1,1,2,6,0.0014688590417071255,0.00030963947181151337,2000,405,0.0002996587615891437,0.0014797963535270174,0,CADC0888
1551,0,5,211,43,0.30249830569767755,0.14569196321173222,0.3816788841651897,-0.8785763713713258,0.8604417767115324,1,1,1,1,5,0.0053590082077493335,0.0005790303370992352,1055,216,0.000690564223614593,0.0033728789125009075,0,CADC0888
1586,0,5,159,32,0.20400217480125898,0.03702447661783266,0.19178648613773935,-1.4249611762008068,0.364530053056104,1,1,1,1,1,0.0016534152326706357,0.0002234186352351547,799,164,0.00023140729504355568,0.0011219741098809264,0,CADC0888
1684,1,5,359,72,0.2695530108651488,0.1247986719970212,0.3527706991200256,-0.8221047047766155,0.8969311278567932,1,1,1,2,11,0.001721629454955817,0.00022152581006484396,1796,364,0.0003475192053469138,0.0017137346957125331,0,CADC0888
1590,0,5,250,51,0.23596271868737415,0.11762482217200608,0.3428969835111984,-0.41566756168941343,1.099202106510915,1,1,1,1,6,0.0038959858190047705,0.0004100215382735985,1250,255,0.0004704992886879983,0.002306369062196141,0,CADC0888
1703,0,5,389,78,0.3586483241417909,0.14225760761655823,0.3761770293705394,-1.2944687943863016,0.5584734290020164,1,1,1,2,8,0.0013994700034576468,0.0003850169641419976,1946,394,0.0003651516027962529,0.0018026225640358799,0,CADC0888
1626,1,5,237,48,0.15965861012472765,0.07701875383367707,0.2300865408893466,-0.5206859023161463,1.0826372359787133,1,1,1,1,4,0.002699854777553912,0.00032050673592924996,1189,242,0.00032097164110221117,0.0015720998577664902,0,CADC0888
1045,1,5,55,12,0.909841051710263,0.019386245597600316,0.13886150061344527,-1.2036087740822858,-0.1727451891187015,1,1,1,1,0,0.00465146193059911,0.0009922592027085874,275,60,0.00035247719268357013,0.0016155204664666497,0,CADC0888
1655,0,5,293,59,0.2712712371456728,0.12021492398368736,0.3450205715550021,-0.7751247605538735,0.8903649216822559,1,1,1,2,8,0.002372936707744302,0.0002484146669180159,1466,298,0.0004111447586529317,0.0020211541329662503,0,CADC0888
1041,1,5,55,12,0.943212964918168,0.01912839610193795,0.13827848771143006,-1.1567447706362495,-0.1275424613401442,1,1,1,1,0,0.005089764508114717,0.0011240582998887682,275,60,0.0003477890200352081,0.0015940330084947998,0,CADC0888
1535,1,5,235,48,0.31680453369976613,0.13987620579565865,0.37398772788279433,-1.1400465201240082,0.6959185734832295,1,1,1,1,3,0.003681999779176664,0.0004858698909916548,1175,240,0.0005952178970027171,0.002914087620742876,0,CADC0888
1678,1,5,467,94,0.2100157365431658,0.09988613844018121,0.315384096165662,0.2896623952159136,1.3599525611509826,1,1,1,1,9,0.0013980120096964222,0.00021055637305354,2335,472,0.000213996102448091,0.0010586400645517919,0,CADC0888
1576,0,5,216,44,0.2731304675241266,0.12139437687554269,0.3482859575541358,-0.9117860952109854,0.8472926304441073,1,1,1,1,5,0.004272183976518505,0.0006651430029891606,1084,221,0.0005593641868572056,0.002733828073002528,0,CADC0888
1562,0,5,187,38,0.31345842502526317,0.10550853556454394,0.32308811345628174,-1.2814503913842539,0.5690700695492251,1,1,1,2,5,0.003929742148503553,0.0006050388767046515,937,192,0.0005615513753829915,0.002734962688601424,0,CADC0888
1628,1,5,291,57,0.2707823923558659,0.09350867821398517,0.305544781751294,-0.47239055692752435,1.0427804403451608,1,1,1,2,5,0.002362764111279938,0.00034602704005084003,1600,286,0.0003204660359042736,0.0016272936693188808,0,CADC0888
1694,0,5,389,78,0.24707024727092677,0.10380564424434655,0.322089319084621,-0.7584090483717504,0.938946280493501,1,1,1,1,12,0.001350730728699716,0.0002617683391694285,1945,394,0.0002666805870973157,0.0013164919952577557,0,CADC0888
1569,0,5,188,38,0.29086480222520583,0.1039938084304983,0.32194728736525297,-1.2449215930218063,0.6078296693806183,1,1,1,1,6,0.00391054511211213,0.0005051077188235492,943,193,0.0005504876496216376,0.0026814588294675535,0,CADC0888
1066,1,5,40,9,0.9904119232941482,0.012500504236476771,0.11179603250411957,-1.11319976377315,-0.2210017921092775,1,1,1,1,0,0.006174120549127137,0.001621721165010282,200,45,0.00031251260591183425,0.0013889449151640717,0,CADC0888
1052,1,5,55,12,0.8736044695631119,0.017927181422419034,0.1334784010292531,-0.9532416915630828,-0.30213794180884224,1,1,1,1,1,0.0045407701124184465,0.0014512950408780319,275,60,0.000325948753134877,0.001493931785201573,0,CADC0888
1543,1,5,182,37,0.21408055204162202,0.0604632329021047,0.2358401207862584,-1.2323461530397144,0.6330804275237667,1,1,1,3,5,0.0024662354276268274,0.0004960274827884322,912,187,0.00032671828025017445,0.0015905864655670892,0,CADC0888
1682,1,5,261,53,0.04287334646565945,0.004303822382960127,0.06537521015011398,-0.44331254395655917,1.105671738916991,1,1,1,2,4,0.0002114511168122571,0.00020326121162023077,1305,266,1.6541351276140527e-05,8.114678948714513e-05,0,CADC0888
1658,1,5,270,55,0.12361641507232951,0.038115398798222205,0.17200037044297117,-0.6056559117563131,1.031899472641962,1,1,1,1,3,0.0013277143403721031,0.0003902987372216394,1350,275,0.0001411681436971023,0.0006930072508767063,0,CADC0888
1672,1,5,400,81,0.27194277117703375,0.12666057272165496,0.35522590984021896,-0.2947184293619761,1.0866885210839385,1,1,1,2,9,0.001818732556920851,0.00043333544748092436,2000,405,0.0003166514318040785,0.0015637107743413292,0,CADC0888
1681,0,5,386,78,0.2353568238922138,0.12143625261303073,0.3484150044987787,-0.18393328824499744,1.164218831623566,1,1,1,2,6,0.0019512169279262818,0.00022306968404765665,1932,391,0.00031435065609381683,0.0015516693370838568,0,CADC0888
1663,0,5,222,45,0.11001720189061563,0.03666082283642181,0.14149954580433616,-0.6150295797530383,1.0217969160236107,1,1,1,1,6,0.0013175339471186453,0.000229398898241631,1114,227,0.00015985628192573354,0.0007822252463001687,0,CADC0888
1046,1,5,55,12,0.9054808899014917,0.019863423690435866,0.14074640259650106,-1.2129137039400368,-0.15471550123795214,1,1,1,1,0,0.0048339829145852995,0.0011455464204564673,275,60,0.0003611531580078741,0.0016552853075362723,0,CADC0888
1629,1,5,303,60,0.22820202349634197,0.0806877045393725,0.2834557081783765,-0.36055743967257137,1.103463680862055,1,1,1,3,5,0.002004599705713096,0.0004513685425943388,1586,303,0.00026809800474628836,0.0013445088584288346,0,CADC0888
1671,0,5,381,77,0.2080598816717357,0.10334096856543912,0.32144469978727075,-0.07922032571125537,1.2272890761210848,1,1,1,1,5,0.0018234443146553068,0.000290120078781545,1908,386,0.000270801123746776,0.0013364938144185606,0,CADC0888
1568,0,5,159,32,0.18065500495859485,0.035008224214721315,0.18609446838591798,-1.3614447602612454,0.48141360600854843,1,1,1,3,4,0.0018839223362998548,0.0007646592001298877,798,164,0.0002196681534053193,0.0010649263874104988,0,CADC0888
1071,1,5,45,10,0.869702015698998,0.01460528976160905,0.1208429254101973,-1.4060050554750692,0.14310251229343549,1,1,1,1,0,0.006100868368509889,0.002623642473552725,225,50,0.0003245619947023456,0.001460528976160815,0,CADC0888
1064,1,5,45,10,0.9406420388771188,0.013605821298652523,0.11663121279442404,-1.2911030593411847,-0.06707443530470014,1,1,1,1,0,0.005252670465304435,0.00215806809041347,225,50,0.00030235158441446617,0.0013605821298651624,0,CADC0888
1069,1,5,35,8,0.9708743810123888,0.015005091009627665,0.12247237306777414,-1.0682748813965552,-0.30964651082931033,1,1,1,0,0,0.008252730882438612,0.002270177764870459,175,40,0.0004266669079619647,0.0018676642394303204,0,CADC0888
1532,1,5,231,47,0.2896556040713026,0.12299104105063319,0.35042308116890114,-1.122423216220277,0.7228574869554342,1,1,1,1,5,0.0035089933437618295,0.0005433124578449112,1156,236,0.0005321491061948822,0.0026043984392808165,0,CADC0888
1588,1,5,174,35,0.2753976120570661,0.0586429789620069,0.24168820372307462,-1.3981717118890797,0.37617840099586536,1,1,1,1,2,0.00220010505223147,0.00028413689283823194,870,179,0.00033600889503907383,0.0016332180823176096,0,CADC0888
1537,0,5,240,49,0.2611301095607728,0.12292142742608758,0.35059904431575234,-0.7415846431737867,0.9456908150363009,1,1,1,1,4,0.003803028545774169,0.0003689602827074894,1200,245,0.0005121726142753275,0.0025086005597160536,0,CADC0888
1529,0,5,237,48,0.3136655707724307,0.137114555877049,0.3700299669908798,-1.0615364671774123,0.7482488675635582,1,1,1,1,3,0.0038112091634446526,0.0007152562652412704,1187,242,0.0005777993595217748,0.002829375566021562,0,CADC0888
1631,0,5,295,60,0.2078912461262854,0.0961147651973545,0.31001615944728866,-0.24628006965317062,1.1655022469258642,1,1,1,1,6,0.0024770835932970427,0.00022230762246646613,1475,300,0.00032581276338080635,0.0016019127532891787,0,CADC0888
1632,1,5,298,60,0.1969362135955723,0.08690082614305135,0.2947768873870592,-0.21670644271563183,1.1827543822476447,1,1,1,2,4,0.002289653605355907,0.00039804231928473367,1491,303,0.00029126780121798134,0.0014323335813393797,0,CADC0888
1703,0,5,348,70,0.3526965862457163,0.14418430352692715,0.3783723732817071,-1.2276035608960103,0.5827797258786395,1,1,1,3,7,0.0017335022493185728,0.0005960825777055869,1744,353,0.0004129254555046693,0.002035479688926585,0,CADC0888
1669,1,5,427,86,0.2766622066373229,0.13424603436094862,0.3662062111148307,-0.40412822027373474,1.074291240774693,1,1,1,2,12,0.0015431214145134227,0.00018396540886958675,2139,432,0.0003135335545256715,0.0015495691963630222,0,CADC0888
1048,1,5,55,12,0.8369787506965939,0.017717532103143436,0.13308288286138367,-1.3469407553501132,0.0393730231170156,1,1,1,1,0,0.005062879766137032,0.001317359013766304,275,60,0.0003221369473298459,0.0014764610085952398,0,CADC0888
1553,0,5,223,45,0.337821331603563,0.14969520148801707,0.386630396489701,-0.9637457801620725,0.7849960926065646,1,1,1,1,4,0.004596532559098921,0.0006671638777473709,1118,228,0.0006689256470447017,0.003271526138758797,0,CADC0888
1605,0,5,252,51,0.2332901308328417,0.11242734698874879,0.3353003888684895,-0.4398097210272284,1.0862600574036625,1,1,1,2,5,0.0036937596913260364,0.0007721297003185385,1262,257,0.0004452869634439855,0.002183196127790522,0,CADC0888
1086,1,5,284,57,0.3859868531066505,0.18331503544060518,0.4280854832733324,-1.0943287145644451,0.6743442381117261,1,1,1,2,13,0.0032851233465204664,0.00036818960622036974,1453,288,0.0006444152997746788,0.0031737540255520596,0,CADC0888
1046,1,5,55,12,0.8337967617566425,0.016845365154697197,0.1297558010711206,-1.3708142892210573,0.0556072086530843,1,1,1,1,0,0.004888523163749982,0.0011810107898378806,275,60,0.00030627936644898147,0.0014037804295580572,0,CADC0888
1596,0,5,156,32,0.2682768085079141,0.0605055665172691,0.24425573951292506,-1.5126333849337328,0.252922944043633,1,1,1,2,2,0.0032158068640933193,0.0018436011224179972,781,161,0.0003884998239332945,0.0018820688382828027,0,CADC0888
1573,1,5,152,31,0.07830994667497918,0.01201468435234817,0.07955815170700362,-0.5365539678879271,0.9558343234814946,1,1,1,1,4,0.000668345410419496,0.00037681230231316004,761,157,8.471681467151556e-05,0.00040914403020127677,0,CADC0888
1049,0,5,60,13,0.9176619481693676,0.01705008422080155,0.13021347321249865,-1.111822138190336,-0.2487513033138946,1,1,1,1,1,0.0035055110536518948,0.0007707425255322443,300,65,0.0002841680703466299,0.0013115449400615997,0,CADC0888
1064,1,5,40,9,0.9866989483675244,0.012379481265922435,0.11125322608272005,-1.1362321429307398,-0.20681416224619914,1,1,1,1,0,0.00602757544384623,0.001620088860808736,200,45,0.00030948703164798843,0.0013754979184357912,0,CADC0888
1078,0,5,45,10,0.9301032930911144,0.017840214807502256,0.1334248524585899,-1.243402581224387,-0.014924455782141806,1,1,1,1,0,0.006958381300836934,0.0029454159243719248,225,50,0.00039644921794447356,0.0017840214807501354,0,CADC0888
1687,0,5,385,78,0.22759994515824625,0.10552788584357033,0.3239785965189658,-0.4684821508407165,1.0522914605049514,1,1,1,3,7,0.001640890199454891,0.0004079279702713563,1925,390,0.00027409840478847224,0.0013529216133790658,0,CADC0888
1681,1,5,323,65,0.1881200954513425,0.06651402821163749,0.24189333660434437,-0.8967890430798425,0.8668564478828347,1,1,1,2,6,0.0011909993922189408,0.0002607437157401003,1615,328,0.00020691908937924773,0.0010187485051981302,0,CADC0888
1690,0,5,389,78,0.2469209508704172,0.10772615747451665,0.328125183352202,-0.6453837270272778,0.9892124872804842,1,1,1,1,12,0.001453406780736894,0.00020091404867964108,1947,394,0.00027659991346225287,0.0013654692565315753,0,CADC0888
1535,1,5,235,48,0.2789126390821901,0.10917406246587183,0.3302408075624895,-1.1652584699463064,0.6857479666711959,1,1,1,2,5,0.002935561165314282,0.00047895182517793236,1177,240,0.00046358869318457346,0.0022697510721037275,0,CADC0888
1046,0,5,60,13,0.9311958521129465,0.018843394855011117,0.13725939674222615,-1.074637621864764,-0.15503045264115267,1,1,1,1,0,0.0042535534611014714,0.0011766881735975575,300,65,0.00031405658091682,0.001449491911923864,0,CADC0888
1655,1,5,400,81,0.23594464473799476,0.11490080585778845,0.3389701090978258,0.16536202404072764,1.3117890189636308,1,1,1,2,11,0.0019289841497248106,0.0002037761680795657,2000,405,0.0002872520146444304,0.0014185284673800137,0,CADC0888
1648,1,5,232,47,0.13794446368592106,0.0524604710170544,0.1743414847281735,-0.5830751797476529,1.0550452203383227,1,1,1,1,6,0.0018343470289563222,0.00022603806422189293,1163,237,0.00022800260996329796,0.0011157662609575904,0,CADC0888
1707,0,5,350,71,0.3817719429115667,0.15723526849984543,0.3965258622337474,-1.3362308858086986,0.5031307962492937,1,1,1,4,6,0.0017890084234470575,0.0006794204049542543,1754,355,0.00044805252084108716,0.0022087911602897926,0,CADC0888
1686,1,5,329,66,0.22335389821635024,0.08287920179012684,0.2689876733863568,-1.0188183049369886,0.7841260309478213,1,1,1,2,5,0.001255675270569859,0.0004205621085255544,1647,334,0.00024891902042805904,0.0012261788929615026,0,CADC0888
1622,1,5,280,57,0.19944607435416564,0.0786491182209679,0.2802544470132413,-0.4164147719856499,1.089726112569167,1,1,1,2,7,0.0020829220306933403,0.00026321346237546836,1403,285,0.0002801378815594036,0.0013761795849697364,0,CADC0888
1521,0,5,270,55,0.18270902649327914,0.051860485531362986,0.22685634949636552,-1.0573856455993027,0.7771771660649457,1,1,1,2,6,0.0011692019566852945,0.0002620826130129402,1354,275,0.00019069613081906494,0.0009362584758234244,0,CADC0888
1586,1,5,250,51,0.2420176036301498,0.11676695857063187,0.34154444313895305,-0.5206418012682725,1.0522118592775633,1,1,1,2,5,0.003831706769768355,0.0009131242977697021,1250,255,0.00046706783428248266,0.002289548207267262,0,CADC0888
1629,0,5,280,57,0.2036856818333116,0.07841780264162396,0.2800191077646621,-0.5921599786628411,1.0086257252207358,1,1,1,2,4,0.0019708736741441005,0.00032841954198960927,1400,285,0.0002800635808628955,0.0013757509235372061,0,CADC0888
1061,1,5,45,10,1.0206362327954954,0.016241674487524844,0.12742654313174404,-1.106118365535727,-0.11705012689304423,1,1,1,1,0,0.006150319772667875,0.002346195562088327,225,50,0.00036092609972274235,0.0016241674487523945,0,CADC0888
1621,0,5,271,55,0.20875880965949078,0.09731297685396652,0.3116980694037325,-0.2740387790726573,1.158341343352871,1,1,1,1,5,0.002974663612231519,0.0003995549320779812,1357,276,0.0003588328229876071,0.001761679508908197,0,CADC0888
1621,0,5,283,57,0.23937934663382127,0.09969971261967799,0.3154382606291507,-0.26601676334280394,1.1456703355599955,1,1,1,1,6,0.0027788765054527517,0.000443659964302349,1418,288,0.00035163041094635536,0.0017276833246592106,0,CADC0888
1630,0,5,282,57,0.22489459555688254,0.08712297578892264,0.2948933101118037,-0.5045715336096683,1.041725324063796,1,1,1,2,5,0.002243162202393973,0.00041323403338906545,1412,287,0.00030813222406627776,0.0015138878620347082,0,CADC0888
1063,1,5,45,10,0.9843589389462376,0.015559239093526907,0.12471066745427635,-1.1805511427819533,0.018106280175852963,1,1,1,1,0,0.006465233967514316,0.002613869022976983,225,50,0.00034576086874499036,0.0015559239093526007,0,CADC0888
1676,0,5,265,54,0.3516999121567409,0.0839469098432621,0.2886175100295588,-1.4343493150914284,0.18213331750092143,1,1,1,2,8,0.001208078008084201,0.0002231724704008451,1325,270,0.0003167807918613042,0.0015545724045048464,0,CADC0888
1650,0,5,339,68,0.1969923107554297,0.10444258479473342,0.32019079244447185,0.20313186286400375,1.3370971530871154,1,1,1,1,6,0.0024705541923710933,0.00023943566751344046,1698,344,0.0003072323175400773,0.0015138948802983078,0,CADC0888
1607,1,5,229,46,0.27724391200144616,0.11616319085922173,0.3407980898740218,-0.6392674468340972,0.9792238674806025,1,1,1,1,8,0.003973994766688167,0.0003546210603382809,1148,234,0.0005060828945075416,0.0024764643419742764,0,CADC0888
1045,1,5,60,13,0.8680859504870816,0.020269812253852864,0.1423692622603752,-1.127399416954208,-0.1811572973924491,1,1,1,1,0,0.004220139965742857,0.0012152332472111637,300,65,0.0003378302042308541,0.0015592163272193894,0,CADC0888
1707,0,5,429,86,0.3246926819591848,0.1414721941145969,0.37610750658406983,-0.9628767688937485,0.7931381799407362,1,1,1,1,6,0.0013000634160858253,0.00026330773578696733,2146,434,0.0003295484902559269,0.0016287712862960246,0,CADC0888
1539,1,5,240,49,0.26730690138968705,0.1319063975078546,0.3631391285554229,-0.7103099008359487,0.9614799796054453,1,1,1,1,5,0.0041227484198549606,0.0003580219723225032,1200,245,0.0005496099896160024,0.00269196729607861,0,CADC0888
1671,0,5,345,70,0.23301678918084387,0.10779999301419729,0.3281889913156667,-0.5296001862011991,1.039757572026125,1,1,1,2,9,0.0018836029596140925,0.0002771518405521443,1725,350,0.000312463747867226,0.0015399999002027485,0,CADC0888
1553,0,5,189,38,0.3443213453031071,0.12440600039570207,0.35221879626064956,-1.2432886476855198,0.6058129186503859,1,1,1,2,5,0.0046106669713686845,0.000637654538686717,947,194,0.0006557852151119752,0.0031947206900359414,0,CADC0888
1061,1,5,45,10,1.014258751203569,0.015931643182136496,0.1262180820750323,-1.1172619054777355,-0.030978293687719045,1,1,1,1,0,0.006549942322604582,0.0026038665490664427,225,50,0.0003540365151585477,0.0015931643182135597,0,CADC0888
1690,1,5,366,74,0.24621366392854718,0.10953629460142238,0.33082524040456274,-0.7700638919486466,0.9344716137917963,1,1,1,2,7,0.0015111862862247335,0.0001776785908797385,1834,371,0.00029875260651217843,0.001473663147413097,0,CADC0888
1676,1,5,348,70,0.3014195423372212,0.11080544385747026,0.3327680003159345,-0.9045433643618546,0.84013868083773,1,1,1,2,13,0.0014872179903484602,0.00014775330856912336,1742,353,0.00031784640574059,0.0015667597872221618,0,CADC0888
1061,1,5,40,9,1.1151969373257016,0.01166963478509888,0.10796373661953179,-1.4427471499071658,0.05060855651174878,1,1,1,1,0,0.006200560207750709,0.0017555504496293529,200,45,0.0002917408696274443,0.001296626087233163,0,CADC0888
1550,0,5,200,41,0.2788515278198071,0.07723267246872302,0.2777895662668117,-1.2179519280087658,0.6356845492023385,1,1,1,1,7,0.0026995641356463763,0.0003804568538189427,1000,205,0.0003857912140932117,0.0018819515842237048,0,CADC0888
1682,1,5,360,73,0.2563474600200479,0.11866032235857026,0.344453264544612,-0.7774164697734007,0.930625311449423,1,1,1,2,11,0.0016784551560593578,0.0001694395224179743,1801,365,0.0003293810077194562,0.0016243600898235811,0,CADC0888
1623,1,5,295,60,0.20064138855483127,0.09125749778809387,0.30190871833271093,-0.13412139401686735,1.214075382514898,1,1,1,1,4,0.002507109429463386,0.0004130724899809431,1475,300,0.000309347450129082,0.001520958296468157,0,CADC0888
1044,1,5,60,13,0.868532954001161,0.020181838128378853,0.1420611736112574,-1.143647301471492,-0.15093628970106837,1,1,1,1,0,0.004265906595947715,0.0012483264712575752,300,65,0.00033636396880628384,0.0015524490867983116,0,CADC0888
1641,0,5,318,64,0.20488327784412566,0.10173797749914992,0.31795897145547447,-0.09249707637717756,1.2363048941461954,1,1,1,2,4,0.002598876607763099,0.0007678053713396991,1592,323,0.00031898227903268074,0.0015702921595868065,0,CADC0888
1575,0,5,216,44,0.27965421970562143,0.12619190723815918,0.3546544447694468,-0.9170801521288495,0.8401591604410469,1,1,1,1,5,0.004406959631194186,0.0006826100600134174,1082,221,0.000581957167626371,0.002844195309588002,0,CADC0888
1673,0,5,265,54,0.34761390395274744,0.09381426504682015,0.30486620676756687,-1.3912246759308573,0.2638290904706421,1,1,1,1,8,0.001513356135021285,0.00022909246026130067,1325,270,0.00035401609451623725,0.001737301204570726,0,CADC0888
1675,0,5,265,54,0.3538700544975526,0.08686634507744624,0.2943594696074765,-1.435045942322471,0.19061000604901712,1,1,1,1,8,0.0012840837224824112,0.00022472984033781787,1325,270,0.0003277975285940733,0.0016086360199526987,0,CADC0888
1055,0,5,50,11,1.0083422836034643,0.015181705097174612,0.12306211401561808,-1.0563396085850956,-0.1371954738930114,1,1,1,1,0,0.004906084626954467,0.0018257074315169994,250,55,0.00030363410194347786,0.0013801550088340284,0,CADC0888
1623,1,5,281,57,0.20424981774496337,0.080511627334952,0.2834457018729094,-0.40727892621534667,1.0923651898182767,1,1,1,2,7,0.0021353746606884477,0.0002850958873614964,1405,286,0.00028618047903188423,0.001405914117569446,0,CADC0888
1062,1,5,45,10,1.0171800494493766,0.016133111633225644,0.1269916981996371,-1.1168433488915956,-0.027587927434734698,1,1,1,1,0,0.006657268518306977,0.0026372144712130765,225,50,0.00035851359184941656,0.0016133111633224746,0,CADC0888
1598,0,5,250,51,0.23524355902389257,0.11299973697889694,0.3361539140128035,-0.4745810830153241,1.073060683019498,1,1,1,2,5,0.003797299305078917,0.000988913194627313,1251,255,0.000451324391191311,0.0022124380560591297,0,CADC0888
1586,1,5,226,46,0.296138110933467,0.12957492409638652,0.3597268112686971,-0.747065442999799,0.9328151598166259,1,1,1,1,6,0.00445268460388788,0.00046395179506201003,1132,231,0.0005724984629189319,0.0028006170283568213,0,CADC0888
1584,1,5,235,46,0.2933025794750532,0.13608685993192196,0.36817800199763323,-0.6121947901065082,0.9921633334536925,1,1,1,1,3,0.0052693284067471665,0.0012753010737965784,1275,233,0.0005847628379705417,0.0029586895376046973,0,CADC0888
1091,1,5,215,43,0.3220210552974275,0.1506058014801622,0.3878587194145922,-0.995784677082286,0.7843355848609419,1,1,1,1,11,0.005153577090590632,0.000873033685889087,1098,219,0.0006978503682877947,0.003432594733919725,0,CADC0888
1692,1,5,390,79,0.24983706223635285,0.10658431819946829,0.3264587490498194,-0.7197965422644444,0.9588187392454783,1,1,1,1,12,0.0013795715282593538,0.00020198654015524548,1953,395,0.00027281504725489264,0.001346837598461317,0,CADC0888
1694,0,5,380,77,0.20620611954762183,0.08038791342347816,0.282088402086198,-0.7871277302269168,0.9304908556500711,1,1,1,1,4,0.0012357557780634928,0.00042692379998093377,1900,385,0.00021154714058804785,0.00104399887562952,0,CADC0888
1574,0,5,312,63,0.17133888579466475,0.06151077129846901,0.24771317538864496,-0.4196921657804129,1.1000222100532016,1,1,1,1,4,0.001490529170347562,0.00031969278078838604,1561,317,0.00019712516102438857,0.0009700806463556484,0,CADC0888
1073,0,5,45,10,0.9651136858380867,0.017987764155148262,0.13400618139377835,-1.179480917340927,-0.05018186715349858,1,1,1,1,0,0.007274733916205447,0.003192176472547166,225,50,0.00039972809233657466,0.001798776415514736,0,CADC0888
1645,1,5,318,64,0.21003584814686932,0.1035890095590009,0.32168365591177717,-0.14571167300344445,1.213217291678286,1,1,1,1,5,0.002540120168341958,0.00063997615119679,1592,323,0.0003252004677717077,0.0016008727018839092,0,CADC0888
1579,0,5,160,33,0.19377438600116834,0.03568061787505698,0.18879818084254749,-1.4044494468287372,0.4091424806761448,1,1,1,1,2,0.0017027443088143822,0.0003844780934710997,800,165,0.00022300386171902333,0.001081230844698681,0,CADC0888
1619,0,5,280,57,0.1984738750899409,0.08081489816046243,0.2835613231036958,-0.38426173850417145,1.1047222601998814,1,1,1,1,6,0.002191010057934674,0.0002581175964689916,1400,285,0.0002886246362873001,0.0014178052308852769,0,CADC0888
1663,0,5,341,69,0.1880045056073744,0.07839957529497998,0.2627337239892094,-0.4273479614673743,1.0697059692441695,1,1,1,2,6,0.001527842280436949,0.00027928066259711847,1705,346,0.00022789812144869843,0.0011231648429793322,0,CADC0888
1686,1,5,235,48,0.04344678905119246,0.003102474072455685,0.05515541300974441,-0.7243544346197824,0.9655168206489342,1,1,1,2,5,0.00019113118220290317,0.00019732755598974398,1175,240,1.320201732959891e-05,6.463487650949467e-05,0,CADC0888
1091,1,5,224,45,0.3189887486404353,0.1753861128786741,0.41874593489440853,-0.7298612186304785,0.9340347010243785,1,1,1,1,9,0.006061925065698049,0.0008997114736200798,1124,229,0.0007804530522561261,0.003818079687570979,0,CADC0888
